ID,Resource,Zone,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh
197,WECC_NMAZ_landbasedwind_class6_moderate_7,4,-0.0,0.0,-0.0,-0.0,0.0,0.0
198,WECC_NMAZ_landbasedwind_class6_moderate_8,4,20963.2,0.0,20963.2,18.662156147066682,42887.68520148926,5.46105463448094
199,WECC_NMAZ_landbasedwind_class6_moderate_9,4,17204.93129463739,0.0,17204.93129463739,15.316417069916666,30516.61153262496,3.885798034003222
200,WECC_NMAZ_landbasedwind_class6_moderate_10,4,6482.671658806971,0.0,6482.671658806971,5.771095574474291,9715.444591750907,1.2371050912298178
201,WECC_NMAZ_landbasedwind_class6_moderate_11,4,20934.2,0.0,20934.2,18.636339357250957,38262.85166431749,4.872156714175422
202,WECC_NMAZ_landbasedwind_class6_moderate_12,4,21370.6,0.0,21370.6,19.024837532270986,40188.315086609786,5.117333409919956
203,WECC_NMAZ_landbasedwind_class6_moderate_13,4,-0.0,0.0,-0.0,-0.0,0.0,0.0
204,WECC_NMAZ_landbasedwind_class6_moderate_14,4,20963.3,0.0,20963.3,18.662245170479835,31702.520021857057,4.036804343174842
205,WECC_NMAZ_landbasedwind_class6_moderate_15,4,0.0,0.0,0.0,0.0,0.0,0.0
206,WECC_NMAZ_utilitypv_class5_moderate_1,4,0.0,0.0,0.0,0.0,0.0,0.0
207,WECC_NMAZ_utilitypv_class5_moderate_2,4,0.0,0.0,0.0,0.0,0.0,0.0
208,WECC_NMAZ_utilitypv_class5_moderate_3,4,0.0,0.0,0.0,0.0,0.0,0.0
209,WECC_NMAZ_utilitypv_class5_moderate_4,4,0.0,0.0,0.0,0.0,0.0,0.0
210,WECC_NMAZ_utilitypv_class5_moderate_5,4,0.0,0.0,0.0,0.0,0.0,0.0
211,WECC_NMAZ_utilitypv_class5_moderate_6,4,0.0,0.0,0.0,0.0,0.0,0.0
212,WECC_NMAZ_utilitypv_class5_moderate_7,4,0.0,0.0,0.0,0.0,0.0,0.0
213,WECC_NMAZ_utilitypv_class5_moderate_8,4,0.0,0.0,0.0,0.0,0.0,0.0
214,WECC_NMAZ_utilitypv_class5_moderate_9,4,0.0,0.0,0.0,0.0,0.0,0.0
215,WECC_NMAZ_utilitypv_class5_moderate_10,4,0.0,0.0,0.0,0.0,0.0,0.0
216,WECC_PNW_naturalgas_ccavgcf_moderate_0,5,0.0,0.0,0.0,0.0,0.0,0.0
217,WECC_PNW_naturalgas_ctavgcf_moderate_0,5,0.0,0.0,0.0,0.0,0.0,0.0
218,WECC_PNW_battery_moderate_0,5,0.0,0.0,0.0,0.0,0.0,0.0
219,WECC_PNW_nuclear_nuclear_moderate_0,5,0.0,0.0,0.0,0.0,0.0,0.0
220,WECC_PNW_naturalgas_ccs100_moderate_0,5,0.0,0.0,0.0,0.0,0.0,0.0
221,WECC_PNW_landbasedwind_class6_moderate_1,5,2080.3,0.0,2080.3,1.851954063918811,6031.890754822768,0.7680639513779066
222,WECC_PNW_landbasedwind_class6_moderate_2,5,2152.3,0.0,2152.3,1.9160509213923265,7707.370982352722,0.9814093212328391
223,WECC_PNW_landbasedwind_class6_moderate_3,5,1936.1,0.0,1936.1,1.7235823021454642,7743.983119058652,0.9860712860345492
224,WECC_PNW_landbasedwind_class6_moderate_4,5,1824.8,0.0,1824.8,1.6244992433009882,4925.14992728156,0.6271383663989507
225,WECC_PNW_landbasedwind_class6_moderate_5,5,2033.6,0.0,2033.6,1.810380129974183,6689.834293231434,0.8518424437999845
226,WECC_PNW_landbasedwind_class6_moderate_6,5,2204.2,0.0,2204.2,1.962254072821152,5784.204084824846,0.7365250508581759
227,WECC_PNW_landbasedwind_class6_moderate_7,5,1752.6,0.0,1752.6,1.5602243390011572,4307.122686128567,0.5484425703055579
228,WECC_PNW_landbasedwind_class6_moderate_8,5,2203.7,0.0,2203.7,1.9618089557553633,6165.088932354366,0.7850245898757869
229,WECC_PNW_landbasedwind_class6_moderate_9,5,2196.3,0.0,2196.3,1.9552212231816968,5878.835284745234,0.7485748071102055
230,WECC_PNW_landbasedwind_class6_moderate_10,5,1579.4,0.0,1579.4,1.4060357874120895,4307.895618417656,0.5485409907598127
231,WECC_PNW_landbasedwind_class6_moderate_11,5,2187.1,0.0,2187.1,1.9470310691711918,6165.448511432287,0.7850703764688547
232,WECC_PNW_landbasedwind_class6_moderate_12,5,2309.8,0.0,2309.8,2.0562627971156417,6618.016705518105,0.8426976329206718
233,WECC_PNW_landbasedwind_class6_moderate_13,5,1756.0,0.0,1756.0,1.5632511350485176,5886.124939090201,0.7495030269583349
234,WECC_PNW_landbasedwind_class6_moderate_14,5,1898.6,0.0,1898.6,1.6901985222113416,5578.972694713825,0.710392145133811
235,WECC_PNW_landbasedwind_class6_moderate_15,5,2384.4,0.0,2384.4,2.1226742633312563,6689.87350324098,0.8518474365619708
236,WECC_PNW_utilitypv_class5_moderate_1,5,0.0,0.0,0.0,0.0,0.0,0.0
237,WECC_PNW_utilitypv_class5_moderate_2,5,0.0,0.0,0.0,0.0,0.0,0.0
238,WECC_PNW_utilitypv_class5_moderate_3,5,0.0,0.0,0.0,0.0,0.0,0.0
239,WECC_PNW_utilitypv_class5_moderate_4,5,0.0,0.0,0.0,0.0,0.0,0.0
240,WECC_PNW_utilitypv_class5_moderate_5,5,0.0,0.0,0.0,0.0,0.0,0.0
241,WECC_PNW_utilitypv_class5_moderate_6,5,0.0,0.0,0.0,0.0,0.0,0.0
242,WECC_PNW_utilitypv_class5_moderate_7,5,0.0,0.0,0.0,0.0,0.0,0.0
243,WECC_PNW_utilitypv_class5_moderate_8,5,0.0,0.0,0.0,0.0,0.0,0.0
244,WECC_PNW_utilitypv_class5_moderate_9,5,0.0,0.0,0.0,0.0,0.0,0.0
245,WECC_PNW_utilitypv_class5_moderate_10,5,0.0,0.0,0.0,0.0,0.0,0.0
